id,dish_name,ingredient_count,reason,ingredient_text
23478,婴儿辅食 玉米馒头（10个月以上）,2,没有可确定关联的基础原生食材,面粉（中筋等都可以）150g玉米面50g 如有大颗粒 请过筛，水120g奶粉20，可加一点糖也可以不加 我家宝宝没有加酵母 3g
23479,大白馒头,5,没有可确定关联的基础原生食材,50克牛奶，200克面粉，2g酵母，8克白糖，2克盐
23482,芝士烤玉米粒,3,没有可确定关联的基础原生食材,30克玉米粒，2克糖，30克马苏里拉
23487,撒盐煎白鱼,3,没有可确定关联的基础原生食材,若干条鱼，适量盐，适量油
23494,雪媚娘之黑白配（奥利奥版）,8,没有可确定关联的基础原生食材,150克A水磨糥米粉，75克B水磨糥米粉，45克玉米淀粉，230克牛奶，30克水，80克白糖，30克黄油，200克鲜奶油，20克细砂糖，130克奥利奥夹心饼干（长包装一条）
23496,冰糖葫芦,4,没有可确定关联的基础原生食材,一斤山楂，适量冰糖，数条竹签，适量水
23502,糖三角,4,没有可确定关联的基础原生食材,300克面粉A，150克水，4克酵母，2克盐，20克面粉B，80克红糖
23511,【汐汐家常】蒸笼上的玫瑰花·五色玫瑰馒头,8,没有可确定关联的基础原生食材,250克面粉，30克紫薯泥，20克自制豆沙，2克抹茶粉，4克可可粉，2克酵母，100克纯牛奶，10克白砂糖
23512,中种、汤种、烫种、波兰种各是什么意思？,2,没有可确定关联的基础原生食材,适量高筋面粉，适量水
23516,剁椒蒸豆腐,6,没有可确定关联的基础原生食材,勺剁椒，块豆腐，克盐，10克蒸鱼豉油，克糖，3克蚝油
23517,黑糖姜撞奶冰淇淋,2,没有可确定关联的基础原生食材,全脂鲜奶750ml，淡奶油250g，葛根粉45g，黑糖姜茶速溶颗粒120g，如果喜欢姜汁的味道，可以另外再加一份鲜榨姜汁哦。不过要等牛奶彻底冷却再加进去，不然容易有凝块。
23518,青红椒吵猪油渣,5,没有可确定关联的基础原生食材,青尖椒红椒，盐猪油炸，味精蒜瓣，黄酒鸡精，生抽
23519,黑珍珠（折腾一次够够滴）,8,没有可确定关联的基础原生食材,黑珍珠材料，150克木薯淀粉，80克黑糖，90克水，适量放沾木薯淀粉，煮珍珠，1:10黑珍珠:水，适量冰水，黑糖酱，80克黑糖，90克水
23531,冰皮月饼,6,没有可确定关联的基础原生食材,40g糯米粉，40g粘米粉，30g澄面，180g牛奶，30g糖，20g色拉油
23536,蜜思董の乱入料理,0,没有可确定关联的基础原生食材,随意
23537,小熊挤挤面包－小熊DKX-B30Q1电烤箱菜谱,12,没有可确定关联的基础原生食材,面包面团：，170g高筋面粉，30g低筋面粉，135g牛奶，20g白糖，2g盐，8g奶粉，2g酵母，15g黄油，面团调色：，适量红曲粉，表情绘制：，1支黑色烘焙色素笔，适量或融化巧克力，适量或黑可可粉
23542,爆炒腰花,0,没有可确定关联的基础原生食材,材料：猪腰3个、木耳、红尖椒、绿尖椒、红干辣椒、绿泡椒、料酒、生抽、老抽少许、糖、食盐、胡椒粉、醋、水淀粉、姜、大蒜、葱段
23545,欧包系列之➡️瑞士啤酒黑面包,8,没有可确定关联的基础原生食材,15克面包糠，125克水，130克啤酒，3克酵母，100克黑麦面粉，250克面粉，5克盐，2滴油
23546,桂花酒酿糯米团子,1,没有可确定关联的基础原生食材,水磨糯米粉100克，温水85克，大麦苗粉2克，红甜菜粉2克，紫薯粉2克，南瓜粉2克，清水2大碗，黄冰糖2勺，酒酿3大勺，桂花适量
23547,凤梨椰奶流心百香果芝士慕斯,1,没有可确定关联的基础原生食材,💛请看下图
23551,黑芝麻贝果,7,没有可确定关联的基础原生食材,200克高筋面粉，5克干酵母，10克细砂糖，4克盐，120克水，10克黄油，30克黑芝麻碎
23571,超简单的肉丸子炖菜,8,没有可确定关联的基础原生食材,适是肉馅，比自己的口味略咸盐，适量黄酒，适量切沫生姜，适量白糖，适量酱油，起粘结肉馅的作用，不可多面粉，不喜欢的可以不放花椒面
23573,宝宝 无泡打粉版 旺仔小馒头,6,没有可确定关联的基础原生食材,60g 基本就是一个鸡蛋，50g糖霜，120g玉米粉，30g低筋粉，20g做出来有奶香味婴儿奶粉，10g黄油
23576,蒸春饼,2,没有可确定关联的基础原生食材,500克面粉，热水
23588,宿舍减肥餐,5,没有可确定关联的基础原生食材,1个西蓝花，1份意面，少许番茄酱，少许盐，少许油
23602,可以夹肉的饼,2,没有可确定关联的基础原生食材,500克面粉，325克水
23607,紫薯馅南瓜饼,5,没有可确定关联的基础原生食材,紫薯糯米粉，黄油糖，面包糠南瓜，牛奶奶粉，玉米油
23611,黑米黑豆薏仁米糊,3,没有可确定关联的基础原生食材,手握一把黑米，手握一把黑豆，手握一把薏米
23612,自制糖粉,2,没有可确定关联的基础原生食材,250克白砂糖，25克玉米淀粉
23629,水培蒜苗,2,没有可确定关联的基础原生食材,有几个算几个 多点生出来漂亮生了芽的大蒜头，N根牙签，1只盘子
23631,薄脆牛奶巧克力,3,没有可确定关联的基础原生食材,30块蛋白薄脆饼干，25克牛奶，110克黑巧克力
23633,醉排骨,0,没有可确定关联的基础原生食材,葱猪肋骨、土豆、大蒜
23641,烤鸭肠酱料🌟生酮饮食（真的好吃！！）,6,没有可确定关联的基础原生食材,适量甜椒粉，适量辣椒粉，适量大蒜粉，一点点蚝油，适量辣椒油，一点清水
23646,椰汁千层马蹄糕,9,没有可确定关联的基础原生食材,黄浆层，150g马蹄粉，一整块约70g黄片糖，70-80g赤砂糖，650g（300拌粉，350煮糖水）水，白浆层，100g马蹄粉，400ml椰浆，200ml纯牛奶，适量炼乳
23647,婷婷私房作品集,1,没有可确定关联的基础原生食材,克奶油
23648,自制牛肉干,8,没有可确定关联的基础原生食材,500g黄牛肉，适量黑胡椒粉，适量迷迭香，适量辣椒粉，适量孜然粉，适量橄榄油，适量细砂糖，较多盐
23653,椰子抹茶冰淇淋,3,没有可确定关联的基础原生食材,一罐（368g）椰浆，12g抹茶粉，75g糖
23665,冰皮月饼(奶黄馅),7,没有可确定关联的基础原生食材,210g纯净水，105g黄油，30g细砂糖，240g冰皮粉，120g粟粉（玉米淀粉），120g椰浆，180g纯牛奶
23679,草莓酱,3,没有可确定关联的基础原生食材,一盆草莓，随机冰糖，适量柠檬汁
23680,蒸好大包子的小经验,3,没有可确定关联的基础原生食材,克酵母                 6，克面粉                 600，克   约30度温水                 300
23682,木糠杯,3,没有可确定关联的基础原生食材,150g奥利奥饼干，250g淡牛奶，10g炼奶
23686,香辣豆豉拌黑木耳丝,3,没有可确定关联的基础原生食材,黑木耳丝，香辣豆豉酱，盐
23698,港味牛奶淡吐司🍞,7,没有可确定关联的基础原生食材,138克牛奶，270克高筋面粉，4克盐，4克酵母，32克全蛋液，27克花生油，35克细砂糖
23699,抹茶小面包,3,没有可确定关联的基础原生食材,125g高筋面粉A，125g高筋面粉B，1 tsp酵母，140g水，35g三温糖，30g椰子油，1/4tsp盐，10g【南食召】料理抹茶
23700,卡通果蔬包,5,没有可确定关联的基础原生食材,500克中筋面粉，2克酵母，30克白糖，200克牛奶，榨汁菠菜
23704,【健康调味/抹酱食谱 | 自制无添加剂防腐剂杏仁酱】,4,没有可确定关联的基础原生食材,500克生/熟杏仁，30毫升枫糖浆，1克海盐，15毫升椰子油
23709,脆皮肠仔包（中式）,8,没有可确定关联的基础原生食材,120g低筋面粉，120g中筋面粉，60g淀粉，4.5g酵母，30g细砂糖，160g水，6g黄油，8条（对半切开备用）脆皮肠
23730,欢快的圣诞老人馒头,2,没有可确定关联的基础原生食材,适量中粉，适量红曲粉
23732,红糖饼（香脆甜）,7,没有可确定关联的基础原生食材,750g面粉，8g干酵母，8g白糖，适量牛奶，适量醪糟水，根据自己口味红糖，2g盐
23734,在家腌咸鸡蛋,0,没有可确定关联的基础原生食材,个鸡蛋。    30，勺白酒。 适当，克盐。 300，个干净密封的瓶子。 1个。
23737,玛格丽特饼干,6,没有可确定关联的基础原生食材,100克低筋面粉，100克玉米淀粉，90克黄油，50克糖粉，2个熟蛋黄，适量盐
23751,万能腐乳辣味酱汁🥄,10,没有可确定关联的基础原生食材,1-2小块腐乳，1小勺韩式辣椒酱，1小勺水豆豉汁，1/2小勺米醋，1/4小勺黑胡椒，#可选，1小勺柚子酱油，1/4小勺咖喱粉，1大勺韩国辣椒粉，适量热水
23775,『in南京』街头甑儿糕,7,没有可确定关联的基础原生食材,#糕粉，170g粘米粉（大米粉），50g糯米粉，30g细砂糖，140g左右清水，#芝麻糖内馅，20g熟黑芝麻，20g细砂糖
23785,姜撞奶——暖胃小甜点（天然奶冻）,3,没有可确定关联的基础原生食材,200克牛奶（我用伊利纯牛奶），20毫升老姜汁，适量冰糖碎
23793,超简单芝士焗土豆（内附独门秘籍）,5,没有可确定关联的基础原生食材,中等大小一个土豆，一小撮盐，少许黑胡椒，适量马苏里拉芝士，适量切达芝士
23796,综合生菜虾仁沙拉,6,没有可确定关联的基础原生食材,1包综合沙拉菜包，4个大虾仁儿，1个水煮溏心蛋，2勺零脂肪沙拉汁，1勺橄榄油，1小撮盐
23797,练切和菓子｜紫露草详细做法,1,没有可确定关联的基础原生食材,克豆沙
23798,燕记自创版肉夹馍,3,没有可确定关联的基础原生食材,500克面粉，5克酵母，250克水
23804,新式年夜饭-酒糟海鲈鱼配时蔬,1,没有可确定关联的基础原生食材,海鲈鱼净肉200g；羽衣甘蓝150g；红色苜蓿芽50g；花雕酒、宝鼎糟卤、醪糟适量；盐50g；葱150g；姜150g；淀粉5g
23808,芒果流心蛋糕୧(๑•̀⌄•́๑)૭小小群,10,没有可确定关联的基础原生食材,#饼底#，80g饼干末，30g黄油，#慕斯糊#，15g鱼胶粉，40g清水，350g芒果泥，50～60g糖粉，200g淡奶油，200g芒果肉粒
23813,炖猪脚,3,没有可确定关联的基础原生食材,吃多少做多少猪脚，草果，八角
23821,让我们红尘作伴，吃的白白胖胖~ 吃吃吃。,0,没有可确定关联的基础原生食材,youyou，meme，timetime，lovelove，insistinsist，foreverforever
23827,南瓜小花卷,4,没有可确定关联的基础原生食材,300克面粉，150克南瓜泥，7.5克干酵母，20克（根据面粉的吸水性适量加减）奶或水
23834,味好美寿喜锅,1,没有可确定关联的基础原生食材,家里有什么就用什么
23852,玫瑰酱吐司(附玫瑰花酱）,8,没有可确定关联的基础原生食材,5 0 0克高筋面粉，1 0克海盐 （精盐减半），3 0克砂糖，1 0克奶粉，8克低糖干酵母，3 2 5克清水，40 克玫瑰花酱，4 0克黄油
23854,柠檬气泡咖啡,4,没有可确定关联的基础原生食材,适量咖啡豆/咖啡粉，2勺柠檬汁，适量冰块，200ml气泡水
23857,低脂可可全麦面包,9,没有可确定关联的基础原生食材,100g全麦粉，200g高筋粉，10g可可粉，4g干酵母，4g盐，8g糖，5g橄榄油，120g脱脂奶，100g水
23858,猫耳朵,1,没有可确定关联的基础原生食材,克低筋面粉见图
23859,懒人电饭锅牛肉面,6,没有可确定关联的基础原生食材,随喜好牛肉末，面条，老干妈，盐，老抽，生抽
23862,油旋饼,5,没有可确定关联的基础原生食材,400克面粉，3克酵母，200克水，少许姜黄粉，适量食用油
23868,咖啡冻,3,没有可确定关联的基础原生食材,3大勺速溶咖啡，300ml水，130g棉花糖
23869,简单易做鲜虾仁炒菜椒,2,没有可确定关联的基础原生食材,1勺蠔油，淀粉，，菜椒一个，姜，蒜苗，
23874,丧心病狂的野餐清单-现场烹煮类篇,1,没有可确定关联的基础原生食材,现场烹煮类野餐食谱参考
23877,珍珠奶茶（家庭版）,10,没有可确定关联的基础原生食材,#红茶水制作，6g锡兰ctc红茶，200cc开水，#珍珠煮法，5cc葡糖糖浆，25g珍珠粉圆，2500cc水，#珍珠奶茶制作：，40g全脂奶粉或者牛奶，25g吉圣客粉圆珍珠（熟），10cc葡糖糖浆或者白砂糖，200cc红茶水
23884,黑胡椒牛腿骨,3,没有可确定关联的基础原生食材,一段牛骨，适量黑胡椒碎，几片薄荷叶
23907,凉皮（洗面）,4,没有可确定关联的基础原生食材,800克中筋粉，400克水，3克和5克盐，少许植物油，2.5克发酵粉
23910,裱花蛋糕,2,没有可确定关联的基础原生食材,个戚风蛋糕，克奶油
23911,糖霜饼干,0,没有可确定关联的基础原生食材,糖粉、蛋白粉、水
23919,田螺姑娘减脂餐打卡ing,1,没有可确定关联的基础原生食材,干蔬菜
23930,切生栗子-开口～绝对不伤手奥（自悟的小妙招呦）,5,没有可确定关联的基础原生食材,看你想吃多少板栗，最好是前段硅胶软夹，其他没试过夹子，有尖头的小刀，你想放桌子上也可砧板，你们懂的(≧∇≦)/老公/男朋友(非必需)
23938,双椒鱼头【小兹】,5,没有可确定关联的基础原生食材,1个花鲢鱼头，剁椒碎，野山椒碎，料酒，蒸鱼豉油
23941,"鼠年吉祥
财源滚滚鼠不完
花开富贵鼠来宝",2,没有可确定关联的基础原生食材,500g面粉，275克水
23948,叉烧排骨,5,没有可确定关联的基础原生食材,一扇排骨，半杯海鲜酱，四大勺酱油，三大勺料酒，两大勺醋
23957,日式碱水小面包,11,没有可确定关联的基础原生食材,300克高筋面粉（山茶花），8克新鲜酵母，10克细砂糖，10克奶粉，7克海盐，1克麦芽精（可不加），135克水，30克无盐黄油，碱水，1000克温水（20度），35克烘焙碱
23959,香煎大头鱼骨,7,没有可确定关联的基础原生食材,500g大头鱼骨，适量糖，适量盐，适量淀粉，少量油，少量生疆碎/条，适量蠔油
23962,自制凉皮,3,没有可确定关联的基础原生食材,300克面粉，5克盐，适量水
23973,吐司燕麦小饼,4,没有可确定关联的基础原生食材,1片吐司，少量燕麦，1杯牛奶，1枚鸡蛋，适量盐、黑胡椒粉
23976,迷迭香芝士苏打饼干,10,没有可确定关联的基础原生食材,20g低粉，35g燕麦粉，1g酵母，一点点小苏打，2g迷迭香（干），12g橄榄油，17g水，10g马苏里拉芝士碎，1g盐，一点点黑胡椒
23977,青菜炒年糕,2,没有可确定关联的基础原生食材,颗青菜6小，克年糕300，克盐
23980,12M＋有着面包口感的包子，宝宝多吃它可以清热解毒、健脾益胃,5,没有可确定关联的基础原生食材,200克红豆沙，2.5克酵母，250克高筋面粉，125克（35度左右）配方奶，10克白砂糖
